iter	RMSE
1665	2.156662906
1666	2.156607745
1667	2.156505754
1668	2.156430859
1669	2.156372587
1670	2.156275865
1671	2.156222186
1672	2.155945106
1673	2.155750076
1674	2.155668911
1675	2.15555814
1676	2.155517056
1677	2.155427535
1678	2.155361399
1679	2.155300918
1680	2.155186693
1681	2.155100029
1682	2.155004058
1683	2.154919378
1684	2.154817399
1685	2.154738382
1686	2.154587725
1687	2.154382548
1688	2.154290612
1689	2.154097517
1690	2.153965342
1691	2.153834494
1692	2.153735108
1693	2.153639687
1694	2.153494636
1695	2.153405499
1696	2.153311009
1697	2.15319488
1698	2.153110168
1699	2.153020695
1700	2.152876755
1701	2.152758823
1702	2.15269109
1703	2.152621392
1704	2.152493296
1705	2.152430656
1706	2.15235855
1707	2.152286315
1708	2.15220214
1709	2.152147776
1710	2.15204348
1711	2.15189246
1712	2.151764018
1713	2.151648716
1714	2.151599692
1715	2.151494025
1716	2.151436636
1717	2.151400998
1718	2.151346224
1719	2.151238721
1720	2.151128293
1721	2.150939597
1722	2.150827242
1723	2.15075711
1724	2.150723193
1725	2.150609836
1726	2.150477334
1727	2.150335282
1728	2.150109991
1729	2.150003953
1730	2.149893889
1731	2.149800876
1732	2.149643763
1733	2.149541163
1734	2.149369267
1735	2.149191947
1736	2.14906017
1737	2.148989526
1738	2.148890096
1739	2.148755954
1740	2.148727152
1741	2.14850202
1742	2.148413957
1743	2.148194528
1744	2.148093424
1745	2.148008116
1746	2.147915391
1747	2.147840384
1748	2.147626834
1749	2.147522038
1750	2.147360711
1751	2.147224237
1752	2.147059704
1753	2.146909808
1754	2.146759378
1755	2.14659369
1756	2.146550004
1757	2.146486668
1758	2.146354617
1759	2.146281134
1760	2.146189367
1761	2.146046324
1762	2.1459786
1763	2.14594061
1764	2.145845919
1765	2.145777172
1766	2.145609514
1767	2.145552452
1768	2.145492252
1769	2.145397404
1770	2.145328758
1771	2.145202297
1772	2.145073311
1773	2.145045029
1774	2.144942145
1775	2.144834396
1776	2.144686174
1777	2.144650119
1778	2.144598945
1779	2.144522304
1780	2.144336723
1781	2.144255073
1782	2.144231977
1783	2.144145649
1784	2.14406696
1785	2.143892907
1786	2.143769869
1787	2.143598481
1788	2.14346087
1789	2.143405631
1790	2.143298325
1791	2.143175493
1792	2.143130967
1793	2.143074462
1794	2.142986304
1795	2.142852213
1796	2.142704337
1797	2.142621819
1798	2.142540297
1799	2.142402605
1800	2.142279657
1801	2.142134799
1802	2.142059243
1803	2.141909409
1804	2.141774803
1805	2.14168553
1806	2.141640052
1807	2.141537198
1808	2.141349962
1809	2.141160424
1810	2.141078691
1811	2.140975141
1812	2.140801597
1813	2.140737225
1814	2.140659422
1815	2.140566832
1816	2.140490316
1817	2.140362268
1818	2.140214154
1819	2.140138497
1820	2.140034891
1821	2.139993326
1822	2.139822789
1823	2.139799119
1824	2.139702206
1825	2.139465983
1826	2.1393838
1827	2.139235385
1828	2.139114435
1829	2.139048573
1830	2.138892326
1831	2.138718864
1832	2.138681099
1833	2.13853491
1834	2.13848732
1835	2.138385054
1836	2.138341191
1837	2.138174338
1838	2.138037548
1839	2.137978483
1840	2.137901573
1841	2.1377234
1842	2.1376459
1843	2.137543921
1844	2.137434122
1845	2.13731093
1846	2.137141057
1847	2.13705821
1848	2.136950351
1849	2.136834525
1850	2.13672821
1851	2.136614501
1852	2.136419184
1853	2.136365372
1854	2.136291245
1855	2.13622125
1856	2.136134061
1857	2.136033562
1858	2.135918484
1859	2.135803048
1860	2.135671437
1861	2.135463012
1862	2.135352607
1863	2.13515715
1864	2.135024322
1865	2.134869647
1866	2.134786053
1867	2.134715883
1868	2.134595224
1869	2.13438168
1870	2.134325367
1871	2.134155122
1872	2.133991232
1873	2.133867044
1874	2.133821203
1875	2.133757338
1876	2.133628754
1877	2.133538311
1878	2.133466148
1879	2.133353688
1880	2.133276132
1881	2.133100165
1882	2.132910976
1883	2.132849396
1884	2.132769029
1885	2.132651829
1886	2.132539429
1887	2.13249479
1888	2.132385171
1889	2.132300944
1890	2.1321391
1891	2.132050211
1892	2.131984101
1893	2.131884742
1894	2.131735814
1895	2.131677691
1896	2.131509063
1897	2.131401319
1898	2.131329432
1899	2.13118093
1900	2.131053841
1901	2.130969664
1902	2.130888495
1903	2.130736465
1904	2.130655677
1905	2.130619242
1906	2.130522621
1907	2.130457913
1908	2.130392208
1909	2.130358909
1910	2.130308728
1911	2.130225475
1912	2.130182409
1913	2.130091138
1914	2.130018255
1915	2.129981902
1916	2.129804163
1917	2.129737765
1918	2.129658742
1919	2.129515539
1920	2.129366517
1921	2.129255938
1922	2.129136542
1923	2.128890602
1924	2.128809806
1925	2.12871053
1926	2.128626155
1927	2.12854476
1928	2.128334906
1929	2.128158386
1930	2.127947735
1931	2.127873658
1932	2.127822086
1933	2.12765721
1934	2.12755065
1935	2.127439851
1936	2.127387169
1937	2.12731816
1938	2.127209661
1939	2.127123489
1940	2.126973517
1941	2.126917125
1942	2.126798698
1943	2.126731133
1944	2.12664425
1945	2.126519119
1946	2.12642922
1947	2.126364464
1948	2.126324039
1949	2.126226959
1950	2.126110061
1951	2.125971704
1952	2.12582058
1953	2.125742773
1954	2.12568353
1955	2.125516781
1956	2.125328039
1957	2.125249368
1958	2.125205653
1959	2.125149972
1960	2.125060522
1961	2.124913261
1962	2.124820244
1963	2.124739685
1964	2.124660223
1965	2.124622832
1966	2.12446269
1967	2.124375841
1968	2.124240583
1969	2.124138066
1970	2.124046625
1971	2.123797606
1972	2.123685225
1973	2.123593636
1974	2.123442564
1975	2.123362588
1976	2.123325599
1977	2.123196331
1978	2.123128772
1979	2.122999627
1980	2.122921527
1981	2.122820754
1982	2.12269032
1983	2.122610226
1984	2.122494369
1985	2.122437188
1986	2.122373446
1987	2.122322834
1988	2.122220605
1989	2.122143381
1990	2.122075985
1991	2.121967816
1992	2.121697795
1993	2.121624334
1994	2.121507025
1995	2.121462591
1996	2.121388439
1997	2.12134684
1998	2.121257019
1999	2.121076372
2000	2.121016917
2001	2.120926946
2002	2.120797426
2003	2.120681771
2004	2.120560868
2005	2.120480589
2006	2.120353694
2007	2.120255861
2008	2.120124896
2009	2.120004128
2010	2.119922399
2011	2.119874176
2012	2.119819988
2013	2.119765366
2014	2.119696079
2015	2.119507033
2016	2.11940848
2017	2.11932501
2018	2.119204888
2019	2.119123685
2020	2.119003222
2021	2.118863594
2022	2.118824737
2023	2.118712707
2024	2.118660447
2025	2.118584675
2026	2.118523704
2027	2.118319513
2028	2.118257102
2029	2.118155046
2030	2.11798895
2031	2.117925462
2032	2.117677191
2033	2.117590605
2034	2.117539401
2035	2.117450677
2036	2.117378042
2037	2.11732333
2038	2.117235069
2039	2.117125227
2040	2.117053284
2041	2.116921447
2042	2.116821559
2043	2.116703862
2044	2.116617786
2045	2.116559431
2046	2.116404564
2047	2.116347422
2048	2.11618567
2049	2.116061525
2050	2.115994829
2051	2.115888758
2052	2.11577238
2053	2.115685453
2054	2.115497465
2055	2.115312592
2056	2.115204018
2057	2.115131558
2058	2.114959962
2059	2.114895632
2060	2.114772434
2061	2.11474146
2062	2.114692592
2063	2.114628867
2064	2.114505815
2065	2.114395775
2066	2.114331817
2067	2.114204417
2068	2.11413126
2069	2.113992091
2070	2.113865565
2071	2.113741464
2072	2.113594353
2073	2.113513566
2074	2.113411927
2075	2.113245157
2076	2.113176128
2077	2.113046427
2078	2.112949629
2079	2.112830641
2080	2.112755379
2081	2.112667829
2082	2.112580146
2083	2.112453117
2084	2.112368988
2085	2.11223183
2086	2.11213592
2087	2.112073277
2088	2.111981911
2089	2.111806458
2090	2.111676479
2091	2.111605789
2092	2.111553302
2093	2.111481455
2094	2.111428605
2095	2.111287893
2096	2.111201807
2097	2.111096873
2098	2.111035372
2099	2.110914017
2100	2.110818088
2101	2.110726916
2102	2.110578359
2103	2.110554034
2104	2.110454094
2105	2.110401295
2106	2.110286672
2107	2.110149201
2108	2.109995279
2109	2.109855301
2110	2.109800553
2111	2.109713495
2112	2.10950968
2113	2.109344363
2114	2.10921209
2115	2.109128177
2116	2.109033833
2117	2.108931825
2118	2.108880741
2119	2.108809507
2120	2.108673193
2121	2.108604719
2122	2.108491153
2123	2.108360624
2124	2.108270425
2125	2.108196233
2126	2.108141457
2127	2.108024103
2128	2.107840375
2129	2.10772946
2130	2.107523621
2131	2.107388461
2132	2.107263262
2133	2.107181618
2134	2.107080552
2135	2.106949509
2136	2.106883641
2137	2.106800401
2138	2.106728626
2139	2.106655034
2140	2.106524681
2141	2.106394266
2142	2.106339265
2143	2.106258562
2144	2.106169195
2145	2.106107172
2146	2.106017424
2147	2.10588766
2148	2.10581347
2149	2.105725976
2150	2.105648673
2151	2.105579657
2152	2.105342658
2153	2.105211898
2154	2.105012743
2155	2.104959318
2156	2.104827208
2157	2.104754706
2158	2.104691942
2159	2.104583958
2160	2.104534788
2161	2.104407823
2162	2.104336069
2163	2.104161625
2164	2.104077486
2165	2.104037819
2166	2.103898451
2167	2.103716803
2168	2.10355389
2169	2.103433019
2170	2.103336089
2171	2.103187929
2172	2.103084395
2173	2.103024683
2174	2.102950295
2175	2.102786491
2176	2.102603722
2177	2.102482049
2178	2.102417765
2179	2.102293065
2180	2.10223191
2181	2.102138339
2182	2.102027772
2183	2.101913668
2184	2.10182687
2185	2.101680053
2186	2.101600367
2187	2.101491236
2188	2.101327039
2189	2.101223005
2190	2.101133153
2191	2.100932663
2192	2.100859865
2193	2.100791858
2194	2.100632849
2195	2.100512788
2196	2.100390256
2197	2.100245404
2198	2.100124764
2199	2.099932288
2200	2.0998441
2201	2.09974382
2202	2.099696039
2203	2.099626194
2204	2.099528629
2205	2.099371041
2206	2.09928571
2207	2.099106934
2208	2.098999464
2209	2.098777556
2210	2.098728618
2211	2.098620848
2212	2.098410403
2213	2.098359472
2214	2.098276575
2215	2.098102272
2216	2.0980701
2217	2.097900395
2218	2.097754127
2219	2.097688226
2220	2.097624011
2221	2.097471537
2222	2.097354692
2223	2.097170332
2224	2.096964382
2225	2.096871967
2226	2.096773295
2227	2.096663869
2228	2.096582043
2229	2.096498764
2230	2.096445993
2231	2.096377223
2232	2.096263476
2233	2.0961814
2234	2.096068111
2235	2.096013135
2236	2.095938553
2237	2.095787426
2238	2.095715768
2239	2.09555517
2240	2.095447891
2241	2.095317097
2242	2.095187869
2243	2.095054782
2244	2.094922776
2245	2.09483855
2246	2.094761529
2247	2.094711697
2248	2.094652369
2249	2.094487711
2250	2.094461373
2251	2.094336727
2252	2.094170081
2253	2.094047234
2254	2.09399249
2255	2.093873162
2256	2.093737703
2257	2.093656832
2258	2.093502895
2259	2.093344976
2260	2.093203871
2261	2.093111075
2262	2.09304756
2263	2.092941772
2264	2.09283132
2265	2.092741389
2266	2.092652794
2267	2.092517587
2268	2.092445154
2269	2.092279406
2270	2.092149769
2271	2.092006697
2272	2.091879801
2273	2.091751307
2274	2.091677662
2275	2.091598875
2276	2.091373955
2277	2.091336304
2278	2.091295446
2279	2.091146528
2280	2.091067956
2281	2.090879445
2282	2.090700988
2283	2.090636257
2284	2.090561316
2285	2.090414722
2286	2.090257814
2287	2.09017664
2288	2.090090849
2289	2.090012088
2290	2.089905468
2291	2.089833521
2292	2.08973193
2293	2.089689992
2294	2.089569044
2295	2.08937879
2296	2.089243694
2297	2.089139092
2298	2.088981037
2299	2.088861567
2300	2.088732322
2301	2.088611027
2302	2.088488282
2303	2.088381747
2304	2.088299704
2305	2.088076508
2306	2.087992874
2307	2.087933581
2308	2.087769477
2309	2.087588532
2310	2.087475784
2311	2.08735163
2312	2.087254643
2313	2.087150974
2314	2.087095703
2315	2.086958418
2316	2.086835095
2317	2.086733177
2318	2.086588977
2319	2.086481384
2320	2.086414639
2321	2.086332124
2322	2.08619795
2323	2.086159145
2324	2.086001417
2325	2.08591135
2326	2.085788528
2327	2.08573284
2328	2.085603767
2329	2.085505171
2330	2.085358146
2331	2.085247098
2332	2.085122391
2333	2.084964004
2334	2.084843352
2335	2.084670737
2336	2.084513449
2337	2.08431782
2338	2.08418531
2339	2.083965499
2340	2.083911183
2341	2.083831491
2342	2.083784554
2343	2.083702561
2344	2.083565084
2345	2.083412137
2346	2.083294579
2347	2.083165282
2348	2.083098316
2349	2.082922319
2350	2.082812574
2351	2.082644454
2352	2.082517487
2353	2.082408142
2354	2.082214649
2355	2.08212593
2356	2.081961128
2357	2.081852697
2358	2.081697208
2359	2.081507156
2360	2.081443984
2361	2.081299926
2362	2.081195613
2363	2.081020818
2364	2.080961964
2365	2.08082222
2366	2.080781187
2367	2.08072045
2368	2.080619746
2369	2.080575609
2370	2.080475997
2371	2.080362264
2372	2.080178211
2373	2.080130573
2374	2.080024126
2375	2.079809742
2376	2.079771301
2377	2.079687908
2378	2.079570505
2379	2.079349841
2380	2.079214049
2381	2.079107936
2382	2.079056188
2383	2.078951613
2384	2.078895699
2385	2.078842114
2386	2.078741119
2387	2.078685742
2388	2.07855057
2389	2.078295194
2390	2.078205202
2391	2.078053059
2392	2.077922615
2393	2.077800032
2394	2.077633665
2395	2.077594572
2396	2.077524548
2397	2.077482644
2398	2.077385544
2399	2.077306479
2400	2.077135674
2401	2.077076199
2402	2.076983937
2403	2.076903729
2404	2.076736721
2405	2.076603929
2406	2.076537986
2407	2.076362645
2408	2.076243832
2409	2.076102288
2410	2.075984597
2411	2.075872474
2412	2.075797302
2413	2.075655219
2414	2.075516738
2415	2.075379038
2416	2.075280306
2417	2.075141178
2418	2.075087514
2419	2.075005676
2420	2.074874991
2421	2.074821098
2422	2.074688315
2423	2.074603558
2424	2.074527787
2425	2.074413049
2426	2.074296
2427	2.074209338
2428	2.074130946
2429	2.07410085
2430	2.073983938
2431	2.073890447
2432	2.073737697
2433	2.073641846
2434	2.073509768
2435	2.07334402
2436	2.07328276
2437	2.073120443
2438	2.072966727
2439	2.072869631
2440	2.072810587
2441	2.07271706
2442	2.072661049
2443	2.072565486
2444	2.072515563
2445	2.072437158
2446	2.072339328
2447	2.072228183
2448	2.072092637
2449	2.071890664
2450	2.071800944
2451	2.071700909
2452	2.071565761
2453	2.071377061
2454	2.071290412
2455	2.071220637
2456	2.071120783
2457	2.07107548
2458	2.071017397
2459	2.070935442
2460	2.070835245
2461	2.070664243
2462	2.070500713
2463	2.070329358
2464	2.070268933
2465	2.070226809
2466	2.07014707
2467	2.069992704
2468	2.069961956
2469	2.069847095
2470	2.069765513
2471	2.069673824
2472	2.069483347
2473	2.069391314
2474	2.069227164
2475	2.06914065
2476	2.069021952
2477	2.06893091
2478	2.06887592
2479	2.068768393
2480	2.068672932
2481	2.068528036
2482	2.068380746
2483	2.068327461
2484	2.068279632
2485	2.068145994
2486	2.068082536
2487	2.068053823
2488	2.068032102
2489	2.067831788
2490	2.067801966
2491	2.067703538
2492	2.067588702
2493	2.067477064
2494	2.067421361
2495	2.067293708
2496	2.067099375
2497	2.06698381
2498	2.066889817
2499	2.066781131
2500	2.066632228
2501	2.066463895
2502	2.066412248
2503	2.066291612
2504	2.066126315
2505	2.066022698
2506	2.065881034
2507	2.065806936
2508	2.065717329
2509	2.065597183
2510	2.065466582
2511	2.065374371
2512	2.065225959
2513	2.0651904
2514	2.065050525
2515	2.064914178
2516	2.064825231
2517	2.064729504
2518	2.064630489
2519	2.064483279
2520	2.064386975
2521	2.064295196
2522	2.064121657
2523	2.064044146
2524	2.063977376
2525	2.063918584
2526	2.063869436
2527	2.063797141
2528	2.063674759
2529	2.063511364
2530	2.063460642
2531	2.063355253
2532	2.063304343
2533	2.063175639
2534	2.063083536
2535	2.063008445
2536	2.062921328
2537	2.062845456
2538	2.062714701
2539	2.06258357
2540	2.062414837
2541	2.062324919
2542	2.062247405
2543	2.062096325
2544	2.061993939
2545	2.061927884
2546	2.06176948
2547	2.061671534
2548	2.061551439
2549	2.061451974
2550	2.06132811
2551	2.061171854
2552	2.061057789
2553	2.060902011
2554	2.060855705
2555	2.060755591
2556	2.060609067
2557	2.060499189
2558	2.060425368
2559	2.060317937
2560	2.060128581
2561	2.060085495
2562	2.059926575
2563	2.059788656
2564	2.059677075
2565	2.059625625
2566	2.059489818
2567	2.059317755
2568	2.059185947
2569	2.05904463
2570	2.058941465
2571	2.058853502
2572	2.058767013
2573	2.058577531
2574	2.058431235
2575	2.058342134
2576	2.058195035
2577	2.058060608
2578	2.058038536
2579	2.057931367
2580	2.057888411
2581	2.057844222
2582	2.057740213
2583	2.057625648
2584	2.057523686
2585	2.057462376
2586	2.057281423
2587	2.057161798
2588	2.057087613
2589	2.056993061
2590	2.056892661
2591	2.056713266
2592	2.056585218
2593	2.056450797
2594	2.056354826
2595	2.056154386
2596	2.056065408
2597	2.055877283
2598	2.055788634
2599	2.055709104
2600	2.055621501
2601	2.055536364
2602	2.055485539
2603	2.05544146
2604	2.05538519
2605	2.055336264
2606	2.055311087
2607	2.05521816
2608	2.055171962
2609	2.055127113
2610	2.054982404
2611	2.054902161
2612	2.054768915
2613	2.054678566
2614	2.054560137
2615	2.054419404
2616	2.05432219
2617	2.054233134
2618	2.05417854
2619	2.054077313
2620	2.054002526
2621	2.053891487
2622	2.053789163
2623	2.053680708
2624	2.053596109
2625	2.053529367
2626	2.053317608
2627	2.053243054
2628	2.053151862
2629	2.053015745
2630	2.052899442
2631	2.052824168
2632	2.052694098
2633	2.052631457
2634	2.052569732
2635	2.052424539
2636	2.052265412
2637	2.05221785
2638	2.052145641
2639	2.052061765
2640	2.051980078
2641	2.051856491
2642	2.051756204
2643	2.051614667
2644	2.051586772
2645	2.051479736
2646	2.051433837
2647	2.051364118
2648	2.051323711
2649	2.051194361
2650	2.051049003
2651	2.050911063
2652	2.050832809
2653	2.05077379
2654	2.050618113
2655	2.050511307
2656	2.050460242
2657	2.050338971
2658	2.050196316
2659	2.050133946
2660	2.050042714
2661	2.049929859
2662	2.049869984
2663	2.049750909
2664	2.049741532
2665	2.049634604
2666	2.049506216
2667	2.049419042
2668	2.04931684
2669	2.049174254
2670	2.049120838
2671	2.048989411
2672	2.048833699
2673	2.048726401
2674	2.04866749
2675	2.048526943
2676	2.048473386
2677	2.048435205
2678	2.04836672
2679	2.048255061
2680	2.048191748
2681	2.048024159
2682	2.047921926
2683	2.047777709
2684	2.047721831
2685	2.047654113
2686	2.047618845
2687	2.047484261
2688	2.047373004
2689	2.047249844
2690	2.047167145
2691	2.047114708
2692	2.046988709
2693	2.04688022
2694	2.046801453
2695	2.046667122
2696	2.046599884
2697	2.046499765
2698	2.046421205
2699	2.046304436
2700	2.046281627
2701	2.046152215
2702	2.046117118
2703	2.046008089
2704	2.045895514
2705	2.045828074
2706	2.045719017
2707	2.045665717
2708	2.045561689
2709	2.04542076
2710	2.045351897
2711	2.045278498
2712	2.045184101
2713	2.04510799
2714	2.045065488
2715	2.04495585
2716	2.044894115
2717	2.04488527
2718	2.04481047
2719	2.044730034
2720	2.044612024
2721	2.044474444
2722	2.044327862
2723	2.044266653
2724	2.044192272
2725	2.044120403
2726	2.043999012
2727	2.043922649
2728	2.043913389
2729	2.043787297
2730	2.043631915
2731	2.043575132
2732	2.043520578
2733	2.043431861
2734	2.043305785
2735	2.043195411
2736	2.043121397
2737	2.043080446
2738	2.042948897
2739	2.042926088
2740	2.04289855
2741	2.042816257
2742	2.042752461
2743	2.042580363
2744	2.042555838
2745	2.042420434
2746	2.042328721
2747	2.042236752
2748	2.042074154
2749	2.041945979
2750	2.041840602
2751	2.041765013
2752	2.04164
2753	2.041510301
2754	2.041464529
2755	2.041392749
2756	2.041264713
2757	2.041234111
2758	2.041155701
2759	2.041039255
2760	2.040925071
2761	2.040835865
2762	2.040769891
2763	2.04064143
2764	2.04051759
2765	2.040496699
2766	2.040349971
2767	2.040332093
2768	2.040258222
2769	2.040192062
2770	2.040153783
2771	2.040046538
2772	2.039910224
2773	2.039797048
2774	2.03963736
2775	2.039551657
2776	2.039387096
2777	2.039339052
2778	2.039287434
2779	2.039223605
2780	2.039088221
2781	2.038995385
2782	2.038928699
2783	2.038854867
2784	2.038805462
2785	2.038676117
2786	2.038588196
2787	2.038503746
2788	2.038418387
2789	2.038251421
2790	2.038212075
2791	2.038166767
2792	2.03809465
2793	2.037973378
2794	2.037952147
2795	2.037822814
2796	2.037799695
2797	2.037756918
2798	2.037652892
2799	2.037566952
2800	2.03743459
2801	2.037356494
2802	2.03724744
2803	2.037164415
2804	2.03710344
2805	2.036998608
2806	2.036941223
2807	2.036801184
2808	2.036702159
2809	2.036543597
2810	2.036479738
2811	2.036429881
2812	2.03641055
2813	2.036341557
2814	2.036119775
2815	2.03605683
2816	2.03601434
2817	2.035897662
2818	2.035742174
2819	2.035669457
2820	2.035486341
2821	2.035399982
2822	2.035306645
2823	2.035246256
2824	2.03506597
2825	2.035010602
2826	2.034861386
2827	2.034765875
2828	2.034697492
2829	2.034663989
2830	2.034611726
2831	2.034538827
2832	2.034472829
2833	2.034375894
2834	2.034305751
2835	2.034222759
2836	2.034191703
2837	2.034153711
2838	2.034099901
2839	2.034005645
2840	2.033967968
2841	2.033866906
2842	2.033772388
2843	2.033645766
2844	2.033559396
2845	2.033481956
2846	2.033394561
2847	2.033310301
2848	2.033239668
2849	2.033098862
2850	2.033002807
2851	2.032996207
2852	2.032898345
2853	2.032807595
2854	2.032727964
2855	2.032681305
2856	2.032636772
2857	2.032489627
2858	2.032401983
2859	2.032291777
2860	2.032227412
2861	2.032160464
2862	2.032044713
2863	2.031956004
2864	2.031886024
2865	2.031794303
2866	2.031768532
2867	2.031641721
2868	2.03157889
2869	2.031549455
2870	2.031408605
2871	2.031340994
2872	2.031225558
2873	2.031135326
2874	2.031011548
2875	2.030889242
2876	2.030855334
2877	2.030803692
2878	2.030668458
2879	2.030555899
2880	2.030469506
2881	2.030317283
2882	2.030196597
2883	2.030170677
2884	2.03009407
2885	2.029966592
2886	2.029945274
2887	2.029800743
2888	2.029723867
2889	2.029641911
2890	2.029586956
2891	2.029363583
2892	2.029285763
2893	2.02924529
2894	2.029139267
2895	2.029028583
2896	2.028925351
2897	2.028869585
2898	2.028776837
2899	2.028689001
2900	2.028594289
2901	2.028528712
2902	2.02844474
2903	2.028354171
2904	2.028294195
2905	2.028213132
2906	2.028055827
2907	2.027995045
2908	2.027931853
2909	2.0278206
2910	2.027752913
2911	2.027688008
2912	2.027613621
2913	2.027462474
2914	2.027401175
2915	2.027249676
2916	2.027189863
2917	2.027043129
2918	2.02694178
2919	2.02686488
2920	2.02677294
2921	2.026633567
2922	2.026602008
2923	2.026566376
2924	2.026501053
2925	2.026367104
2926	2.026276836
2927	2.026157935
2928	2.026012504
2929	2.025929652
2930	2.025757134
2931	2.025657277
2932	2.025628589
2933	2.025543336
2934	2.025480277
2935	2.02543637
2936	2.025341967
2937	2.025294498
2938	2.025266493
2939	2.025194478
2940	2.025049473
2941	2.024902588
2942	2.024797315
2943	2.024719966
2944	2.024654264
2945	2.024645421
2946	2.024599268
2947	2.024514724
2948	2.024425135
2949	2.02429159
2950	2.024265977
2951	2.024159361
2952	2.024134434
2953	2.024081014
2954	2.024035978
2955	2.023977664
2956	2.023952276
2957	2.02392945
2958	2.023845628
2959	2.023695244
2960	2.023591335
2961	2.02352307
2962	2.023446651
2963	2.02335407
2964	2.02332884
2965	2.023314082
2966	2.023224719
2967	2.023176269
2968	2.023072117
2969	2.022977073
2970	2.022852877
2971	2.022792383
2972	2.022697236
2973	2.022639133
2974	2.022525938
2975	2.022394266
2976	2.022371443
2977	2.02226815
2978	2.022185434
2979	2.022158909
2980	2.022101507
2981	2.022019712
2982	2.021901851
2983	2.021741502
2984	2.021600427
2985	2.021485568
2986	2.021479304
2987	2.021360795
2988	2.021308009
2989	2.021225651
2990	2.021152091
2991	2.021073523
2992	2.021020124
2993	2.020885241
2994	2.020786681
2995	2.020694633
2996	2.020660747
2997	2.020579789
2998	2.020469893
2999	2.020419214
3000	2.020401489
3001	2.020374563
3002	2.020282367
3003	2.020191878
3004	2.020087512
3005	2.020030441
3006	2.019929861
3007	2.019848288
3008	2.019754467
3009	2.019651046
3010	2.019622244
3011	2.019530926
3012	2.019443783
3013	2.019437598
3014	2.01933343
3015	2.019252386
3016	2.019215006
3017	2.01919656
3018	2.019058445
3019	2.018977736
3020	2.018875884
3021	2.01886874
3022	2.018848949
3023	2.018740351
3024	2.018647921
3025	2.018566927
3026	2.018470895
3027	2.018394555
3028	2.018369757
3029	2.018249721
3030	2.018161383
3031	2.018000955
3032	2.017891265
3033	2.017868706
3034	2.017820089
3035	2.017707371
3036	2.017642536
3037	2.017515889
3038	2.017459077
3039	2.017445112
3040	2.017366171
3041	2.017258714
3042	2.017189253
3043	2.017107907
3044	2.017032512
3045	2.01692115
3046	2.016798177
3047	2.016767215
3048	2.016735612
3049	2.016665786
3050	2.016519596
3051	2.016466814
3052	2.016393995
3053	2.016276232
3054	2.016127319
3055	2.016120287
3056	2.016091985
3057	2.015980704
3058	2.015924709
3059	2.015844769
3060	2.015753521
3061	2.015647558
3062	2.015493036
3063	2.015420686
3064	2.015324322
3065	2.015181071
3066	2.015028713
3067	2.014894345
3068	2.014875432
3069	2.014796812
3070	2.014593619
3071	2.014495701
3072	2.014368969
3073	2.014257068
3074	2.014175428
3075	2.014099372
3076	2.014033095
3077	2.013945037
3078	2.013904111
3079	2.013762869
3080	2.013719287
3081	2.013593276
3082	2.013567461
3083	2.013469604
3084	2.013386253
3085	2.013358359
3086	2.013279185
3087	2.013271995
3088	2.013171267
3089	2.013164093
3090	2.013079443
3091	2.013073033
3092	2.012871658
3093	2.012846482
3094	2.012770883
3095	2.012641346
3096	2.012521315
3097	2.012509105
3098	2.012381834
3099	2.012313655
3100	2.01220428
3101	2.012104365
3102	2.011881985
3103	2.011758908
3104	2.011607865
3105	2.011528367
3106	2.011414582
3107	2.011334166
3108	2.011231335
3109	2.011118108
3110	2.011007598
3111	2.010896257
3112	2.010783943
3113	2.010704844
3114	2.01055139
3115	2.010472171
3116	2.010415175
3117	2.010342664
3118	2.010261431
3119	2.010121128
3120	2.010097015
3121	2.010027536
3122	2.009917709
3123	2.009805858
3124	2.00972701
3125	2.009609204
3126	2.009495808
3127	2.009390934
3128	2.009288902
3129	2.009230168
3130	2.009180829
3131	2.00910555
3132	2.009037962
3133	2.008957016
3134	2.008863323
3135	2.008781203
3136	2.008693129
3137	2.008646014
3138	2.008558262
3139	2.008474603
3140	2.008420046
3141	2.008402807
3142	2.008298858
3143	2.008221445
3144	2.008155412
3145	2.008106271
3146	2.008033589
3147	2.00802222
3148	2.008012794
3149	2.00787185
3150	2.007820119
3151	2.007740497
3152	2.007572581
3153	2.007517311
3154	2.007451777
3155	2.007390855
3156	2.007311698
3157	2.007241859
3158	2.007225229
3159	2.007213141
3160	2.007133989
3161	2.007013755
3162	2.006934919
3163	2.006861979
3164	2.006776683
3165	2.006735441
3166	2.006654175
3167	2.006525207
3168	2.006474392
3169	2.006394982
3170	2.006339625
3171	2.006192474
3172	2.006106753
3173	2.005999702
3174	2.005941395
3175	2.005865022
3176	2.005800279
3177	2.005719086
3178	2.005565927
3179	2.005528148
3180	2.005436172
3181	2.0054303
3182	2.005313511
3183	2.00518537
3184	2.005119018
3185	2.005026325
3186	2.004931004
3187	2.004827387
3188	2.00467449
3189	2.004635633
3190	2.004549122
3191	2.004530712
3192	2.00438225
3193	2.004287501
3194	2.004175646
3195	2.004158191
3196	2.004150366
3197	2.004066848
3198	2.004048705
3199	2.003962099
3200	2.003955875
3201	2.00382153
3202	2.003770912
3203	2.003673186
3204	2.00357599
3205	2.003459102
3206	2.003368965
3207	2.003239
3208	2.003154941
3209	2.003115009
3210	2.00309014
3211	2.003011479
3212	2.00283235
3213	2.002732578
3214	2.002695179
3215	2.002655073
3216	2.002578148
3217	2.002501642
3218	2.002495451
3219	2.00236752
